tweet_id,date_time,user,user_name,user_id,user_followers_count,user_friends_count,retweet_count,favorite_count,reply_to_tweet_id,reply_to_user_id,source,coordinates,place,location,language,hashtags,mentions,media_url,media_path,text,sentiment
1633259046395584512,Wed Mar 08 00:11:15 +0000 2023,Kusumbansal19,Kusum bansal,1281011756014264320,1,3,0,0,1632637080907182080,34197952,Twitter for Android,,,,qme,[],['anandmahindra'],https://video.twimg.com/tweet_video/FqqAcMdXwAUWH4E.mp4,Replies/1632637080907182080_conversation/Attachments/ConversationMedia/1633259046395584512.mp4,@anandmahindra https://t.co/QDKNRmHJIA,neutral
1633254615377661953,Tue Mar 07 23:53:39 +0000 2023,sanjaybajaj1,"Sanjay Bajaj, Consultant Geriatrician, MD, India .",328432887,55,17,0,0,1632637080907182080,34197952,Twitter Web App,,,"Rahate Colony , Nagpur- 440022",en,[],['anandmahindra'],,,@anandmahindra Wonderful Illustration 🕉!,positive
1633219079421980672,Tue Mar 07 21:32:26 +0000 2023,Mackencyaaric,Mac,1631018993229217792,1,29,0,0,1632637080907182080,34197952,Twitter for iPhone,,,,en,[],['anandmahindra'],,,@anandmahindra Haha … what’s happening there !?,positive
1633204616341999616,Tue Mar 07 20:34:58 +0000 2023,Loaikhashroom1,L.khash,1631588928,45,640,0,0,1632637080907182080,34197952,Twitter for iPhone,,,Amman,qme,[],['anandmahindra'],,,@anandmahindra https://t.co/xiN9D5rBum,neutral
1633196328238067712,Tue Mar 07 20:02:02 +0000 2023,xerxes350,adeeb,3650185992,1,18,0,0,1632637080907182080,34197952,Twitter for Android,,,,en,[],['anandmahindra'],,,@anandmahindra I hope mahindra ji demonstrates this himself then we can try too.,neutral
1633193110573568000,Tue Mar 07 19:49:15 +0000 2023,DNDALLINONE1,DNDALLINONE,1600507802799177729,1,1,0,0,1632637080907182080,34197952,Twitter for Android,,,,und,[],['anandmahindra'],,,@anandmahindra 😶,neutral
1633183900594843651,Tue Mar 07 19:12:39 +0000 2023,abbasmahdaviab1,abbas mahdavi (abbas),1630878839801782272,1,33,0,0,1633182739858878464,1630878839801782272,Twitter for Android,,,,fa,[],['anandmahindra'],https://video.twimg.com/ext_tw_video/1633183476819140612/pu/pl/AEd8houDX9uPSKEG.m3u8?tag=12&container=fmp4,Replies/1632637080907182080_conversation/Attachments/ConversationMedia/1633183900594843651.mp4,@anandmahindra یکی از وحشتناکترین زلزله های ژاپن 8/5ریشتر. https://t.co/zD2OAWmRXl,neutral
1633182739858878464,Tue Mar 07 19:08:02 +0000 2023,abbasmahdaviab1,abbas mahdavi (abbas),1630878839801782272,1,33,0,0,1632637080907182080,34197952,Twitter for Android,,,,en,[],['anandmahindra'],,,@anandmahindra wonderful,positive
1633182228028211200,Tue Mar 07 19:06:00 +0000 2023,jessiepinkmanz,jessie pinkman,1147548934417440770,34,550,0,0,1632637080907182080,34197952,Twitter for Android,,,Maa Intlo,en,[],['anandmahindra'],,,@anandmahindra Then xuv700 can fly.,positive
1633179878043561984,Tue Mar 07 18:56:40 +0000 2023,karanka69233168,Nariender singh,1308088942370193408,1,152,0,0,1632637080907182080,34197952,Twitter for Android,,,,en,[],['anandmahindra'],,,@anandmahindra Yes sir u said right,positive
1633166664002052096,Tue Mar 07 18:04:10 +0000 2023,Gojogo68,Govind Shankar,1242872446065070081,0,115,0,0,1632637080907182080,34197952,Twitter for Android,,,,en,[],['anandmahindra'],,,@anandmahindra Inspiring,positive
